ticker,fiscal_period_end,fiscal_year,company_name,sector,industry,exchange,currency,current_share_price,current_market_cap,current_enterprise_value,current_shares_outstanding,current_shares_short,current_short_ratio,current_short_percent_of_float,current_insider_ownership_percent,current_institutional_ownership_percent,current_book_value_per_share,current_forward_eps,total_revenue,cost_of_revenue,gross_profit,ebit,operating_income,ebitda,normalized_income,pretax_income,tax_provision,tax_rate_for_calcs,net_income,net_income_continuing_operations,selling_general_and_administration,interest_expense,basic_average_shares,diluted_average_shares,basic_eps,diluted_eps,total_assets,current_assets,cash_and_cash_equivalents,cash_and_short_term_investments,accounts_receivable,inventory,net_property_plant_equipment,current_liabilities,current_debt,current_debt_and_capital_lease_obligation,taxes_payable,total_liabilities,total_liabilities_net_minority_interest,total_non_current_liabilities,long_term_debt,long_term_debt_and_capital_lease_obligation,total_debt,preferred_stock,minority_interest,stockholders_equity,common_stock_equity,retained_earnings,working_capital,ordinary_shares_number,operating_cash_flow,capital_expenditure,free_cash_flow,depreciation_and_amortization,change_in_working_capital,issuance_of_capital_stock,repurchase_of_capital_stock,net_common_stock_issuance,stock_based_compensation,cash_dividends_paid,issuance_of_debt,repayment_of_debt,fiscal_price_date,fiscal_period_end_close,fiscal_period_end_adjusted_close
HD,2026-01-31,2026,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,USD,305.54,304834084864,371254788096,997689626,8879597,2.38,0.0099,0.00068999996,0.76792,16.65,16.0248,164683000000.0,109818000000.0,54865000000.0,21014000000.0,20890000000.0,25135000000.0,14156000000.0,18602000000.0,4446000000.0,0.239,14156000000.0,14156000000.0,30702000000.0,2412000000.0,993000000.0,995000000.0,14.26,14.23,105095000000.0,34391000000.0,1389000000.0,1389000000.0,5030000000.0,25817000000.0,37225000000.0,32424000000.0,9431000000.0,10849000000.0,114000000.0,,92282000000.0,59858000000.0,46341000000.0,54501000000.0,65350000000.0,,,12813000000.0,12813000000.0,94537000000.0,1967000000.0,995511485.0,16325000000.0,-3679000000.0,12646000000.0,4121000000.0,-2666000000.0,314000000.0,0.0,314000000.0,522000000.0,-9152000000.0,2161000000.0,-5040000000.0,2026-01-30,374.5899963378906,366.6302185058594
HD,2025-01-31,2025,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,USD,305.54,304834084864,371254788096,997689626,8879597,2.38,0.0099,0.00068999996,0.76792,16.65,16.0248,159514000000.0,106206000000.0,53308000000.0,21727000000.0,21526000000.0,25488000000.0,14806000000.0,19406000000.0,4600000000.0,0.23704,14806000000.0,14806000000.0,28748000000.0,2321000000.0,990000000.0,993000000.0,14.96,14.91,96119000000.0,31683000000.0,1659000000.0,1659000000.0,4319000000.0,23451000000.0,35294000000.0,28661000000.0,4898000000.0,6172000000.0,832000000.0,,89479000000.0,60818000000.0,48485000000.0,56118000000.0,62290000000.0,,,6640000000.0,6640000000.0,89533000000.0,3022000000.0,994000000.0,19810000000.0,-3485000000.0,16325000000.0,3761000000.0,694000000.0,395000000.0,-649000000.0,-254000000.0,442000000.0,-8929000000.0,10010000000.0,-1536000000.0,2025-01-31,411.9800109863281,393.4173583984375
HD,2024-01-31,2024,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,USD,305.54,304834084864,371254788096,997689626,8879597,2.38,0.0099,0.00068999996,0.76792,16.65,16.0248,152669000000.0,101709000000.0,50960000000.0,21867000000.0,21689000000.0,25114000000.0,15143000000.0,19924000000.0,4781000000.0,0.239962,15143000000.0,15143000000.0,26598000000.0,1943000000.0,999000000.0,1002000000.0,15.16,15.11,76530000000.0,29775000000.0,3760000000.0,3760000000.0,2753000000.0,20976000000.0,34038000000.0,22015000000.0,1368000000.0,2418000000.0,28000000.0,,75486000000.0,53471000000.0,42743000000.0,49825000000.0,52243000000.0,,,1044000000.0,1044000000.0,83656000000.0,7760000000.0,992000000.0,21172000000.0,-3226000000.0,17946000000.0,3247000000.0,2088000000.0,323000000.0,-7951000000.0,-7628000000.0,380000000.0,-8383000000.0,1995000000.0,-1271000000.0,2024-01-31,352.9599914550781,328.998291015625
HD,2023-01-31,2023,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,USD,305.54,304834084864,371254788096,997689626,8879597,2.38,0.0099,0.00068999996,0.76792,16.65,16.0248,157403000000.0,104625000000.0,52778000000.0,24094000000.0,24039000000.0,27069000000.0,17105000000.0,22477000000.0,5372000000.0,0.239,17105000000.0,17105000000.0,26284000000.0,1617000000.0,1022000000.0,1025000000.0,16.74,16.69,76445000000.0,32471000000.0,2757000000.0,2757000000.0,2822000000.0,24886000000.0,32572000000.0,23110000000.0,1231000000.0,2176000000.0,50000000.0,,74883000000.0,51773000000.0,41962000000.0,48188000000.0,50364000000.0,,,1562000000.0,1562000000.0,76896000000.0,9361000000.0,1016000000.0,14615000000.0,-3119000000.0,11496000000.0,2975000000.0,-6102000000.0,264000000.0,-6696000000.0,-6432000000.0,366000000.0,-7789000000.0,6942000000.0,-2491000000.0,2023-01-31,324.1700134277344,293.982177734375
HD,2022-01-31,2022,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,USD,305.54,304834084864,371254788096,997689626,8879597,2.38,0.0099,0.00068999996,0.76792,16.65,16.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-31,366.9800109863281,324.63812255859375
HON,2025-12-31,2025,Honeywell International Inc.,Industrials,Conglomerates,NMS,USD,203.44,64478273536,89904381952,316940010,6445823,2.09,0.020299999,0.00081,0.84486,58.487,9.93901,37442000000.0,23613000000.0,13829000000.0,6820000000.0,6567000000.0,8208000000.0,5595960000.0,5476000000.0,1008000000.0,0.184,4729000000.0,4468000000.0,5450000000.0,1344000000.0,319500000.0,321400000.0,14.8,14.72,73681000000.0,30387000000.0,12487000000.0,12930000000.0,7621000000.0,6162000000.0,4629000000.0,23414000000.0,7439000000.0,7613000000.0,791000000.0,,58651000000.0,35237000000.0,27141000000.0,27950000000.0,35563000000.0,,1126000000.0,13904000000.0,13904000000.0,50964000000.0,6973000000.0,317650000.0,6408000000.0,-986000000.0,5422000000.0,1388000000.0,-352000000.0,237000000.0,-3804000000.0,-3567000000.0,196000000.0,-2976000000.0,28332000000.0,-25724000000.0,2025-12-31,204.60409545898438,201.87478637695312
HON,2024-12-31,2024,Honeywell International Inc.,Industrials,Conglomerates,NMS,USD,203.44,64478273536,89904381952,316940010,6445823,2.09,0.020299999,0.00081,0.84486,58.487,9.93901,34717000000.0,21360000000.0,13357000000.0,7292000000.0,6668000000.0,8444000000.0,5220800000.0,6244000000.0,1249000000.0,0.2,5705000000.0,4995000000.0,5235000000.0,1048000000.0,325450000.0,327650000.0,17.52,17.42,75196000000.0,27908000000.0,9906000000.0,10292000000.0,7247000000.0,5884000000.0,4457000000.0,21256000000.0,5598000000.0,5774000000.0,957000000.0,,56035000000.0,34779000000.0,25440000000.0,26303000000.0,32077000000.0,,542000000.0,18619000000.0,18619000000.0,50835000000.0,6652000000.0,324900000.0,6097000000.0,-871000000.0,5226000000.0,1152000000.0,-284000000.0,537000000.0,-1655000000.0,-1118000000.0,189000000.0,-2902000000.0,24246000000.0,-13390000000.0,2024-12-31,223.28570556640625,215.6000518798828
HON,2023-12-31,2023,Honeywell International Inc.,Industrials,Conglomerates,NMS,USD,203.44,64478273536,89904381952,316940010,6445823,2.09,0.020299999,0.00081,0.84486,58.487,9.93901,33009000000.0,20637000000.0,12372000000.0,6940000000.0,6110000000.0,7944000000.0,4922164000.0,6191000000.0,1262000000.0,0.204,5658000000.0,4929000000.0,4887000000.0,749000000.0,331500000.0,334100000.0,17.06,16.94,61525000000.0,23502000000.0,7925000000.0,8095000000.0,7530000000.0,6178000000.0,5660000000.0,18539000000.0,3881000000.0,4077000000.0,680000000.0,,45084000000.0,26545000000.0,16562000000.0,17459000000.0,21536000000.0,,585000000.0,15856000000.0,15856000000.0,47979000000.0,4963000000.0,325900000.0,5340000000.0,-741000000.0,4599000000.0,1004000000.0,48000000.0,196000000.0,-3715000000.0,-3519000000.0,197000000.0,-2855000000.0,15977000000.0,-15394000000.0,2023-12-29,207.29225158691406,195.97222900390625
HON,2022-12-31,2022,Honeywell International Inc.,Industrials,Conglomerates,NMS,USD,203.44,64478273536,89904381952,316940010,6445823,2.09,0.020299999,0.00081,0.84486,58.487,9.93901,35466000000.0,22347000000.0,13119000000.0,6793000000.0,6427000000.0,7997000000.0,5322782000.0,6379000000.0,1412000000.0,0.221,4966000000.0,4967000000.0,5214000000.0,414000000.0,338550000.0,341550000.0,14.66,14.54,62275000000.0,24982000000.0,9627000000.0,10110000000.0,7440000000.0,5538000000.0,5471000000.0,19938000000.0,4447000000.0,4639000000.0,549000000.0,,44949000000.0,25011000000.0,15123000000.0,15898000000.0,20537000000.0,,629000000.0,16697000000.0,16697000000.0,45093000000.0,5044000000.0,333800000.0,5274000000.0,-766000000.0,4508000000.0,1204000000.0,-745000000.0,320000000.0,-4200000000.0,-3880000000.0,188000000.0,-2719000000.0,10614000000.0,-10297000000.0,2022-12-30,211.82933044433594,195.9351348876953
HON,2021-12-31,2021,Honeywell International Inc.,Industrials,Conglomerates,NMS,USD,203.44,64478273536,89904381952,316940010,6445823,2.09,0.020299999,0.00081,0.84486,58.487,9.93901,,,,,,,,,,,,,4798000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,206.1060791015625,186.7777862548828
IBM,2025-12-31,2025,International Business Machines Corporation,Technology,Information Technology Services,NYQ,USD,248.4,234026172416,291905241088,942134390,22016017,4.02,0.025899999,0.00105,0.66611,36.568,13.16241,67536000000.0,28239000000.0,39297000000.0,12263000000.0,12492000000.0,17284000000.0,11336884700.0,10328000000.0,-242000000.0,0.2557,10593000000.0,10571000000.0,18141000000.0,1935000000.0,932293927.0,948675228.0,11.36,11.17,151880000000.0,36944000000.0,13587000000.0,14417000000.0,8112000000.0,1220000000.0,9028000000.0,38658000000.0,6424000000.0,7224000000.0,,,119139000000.0,80481000000.0,54836000000.0,57383000000.0,64607000000.0,,93000000.0,32648000000.0,32648000000.0,155648000000.0,-1714000000.0,936952129.0,13193000000.0,-1738000000.0,11455000000.0,5021000000.0,-3139000000.0,710000000.0,-1018000000.0,-308000000.0,1715000000.0,-6255000000.0,8391000000.0,-5489000000.0,2025-12-31,296.2099914550781,290.29638671875
IBM,2024-12-31,2024,International Business Machines Corporation,Technology,Information Technology Services,NYQ,USD,248.4,234026172416,291905241088,942134390,22016017,4.02,0.025899999,0.00105,0.66611,36.568,13.16241,62753000000.0,27201000000.0,35551000000.0,7509000000.0,10074000000.0,12176000000.0,6119861700.0,5797000000.0,-218000000.0,0.2563,6023000000.0,6015000000.0,17910000000.0,1712000000.0,921767834.0,937161224.0,6.53,6.43,137175000000.0,34482000000.0,13947000000.0,14591000000.0,6804000000.0,1289000000.0,8929000000.0,33142000000.0,5089000000.0,5857000000.0,,,109782000000.0,76640000000.0,49884000000.0,52539000000.0,58396000000.0,,86000000.0,27307000000.0,27307000000.0,151163000000.0,1340000000.0,926290070.0,13445000000.0,-1685000000.0,11760000000.0,4667000000.0,1313000000.0,745000000.0,-651000000.0,94000000.0,1311000000.0,-6147000000.0,5705000000.0,-6615000000.0,2024-12-31,219.8300018310547,210.01498413085938
IBM,2023-12-31,2023,International Business Machines Corporation,Technology,Information Technology Services,NYQ,USD,248.4,234026172416,291905241088,942134390,22016017,4.02,0.025899999,0.00105,0.66611,36.568,13.16241,61860000000.0,27560000000.0,34300000000.0,10297000000.0,9382000000.0,14693000000.0,7565900000.0,8690000000.0,1176000000.0,0.135,7502000000.0,7514000000.0,19003000000.0,1607000000.0,911200000.0,922100000.0,8.23,8.14,135241000000.0,32908000000.0,13068000000.0,13441000000.0,7214000000.0,1161000000.0,8722000000.0,34122000000.0,6426000000.0,7246000000.0,,,112628000000.0,78506000000.0,50121000000.0,52689000000.0,59935000000.0,,80000000.0,22533000000.0,22533000000.0,151276000000.0,-1214000000.0,915013646.0,13931000000.0,-1810000000.0,12121000000.0,4396000000.0,2184000000.0,414000000.0,-402000000.0,12000000.0,1133000000.0,-6040000000.0,9586000000.0,-5082000000.0,2023-12-29,163.5500030517578,150.79652404785156
IBM,2022-12-31,2022,International Business Machines Corporation,Technology,Information Technology Services,NYQ,USD,248.4,234026172416,291905241088,942134390,22016017,4.02,0.025899999,0.00105,0.66611,36.568,13.16241,60530000000.0,27842000000.0,32687000000.0,2372000000.0,8174000000.0,7174000000.0,1679134000.0,1156000000.0,-626000000.0,0.2581,1640000000.0,1783000000.0,18609000000.0,1216000000.0,902664190.0,912269062.0,1.82,1.8,127243000000.0,29118000000.0,7886000000.0,8738000000.0,6541000000.0,1552000000.0,8212000000.0,31505000000.0,4760000000.0,5634000000.0,,,105222000000.0,73717000000.0,46189000000.0,48379000000.0,54013000000.0,,77000000.0,21944000000.0,21944000000.0,149825000000.0,-2387000000.0,906091977.0,10435000000.0,-1972000000.0,8463000000.0,4802000000.0,202000000.0,279000000.0,-407000000.0,-128000000.0,987000000.0,-5948000000.0,7804000000.0,-6800000000.0,2022-12-30,140.88999938964844,123.757080078125
IBM,2021-12-31,2021,International Business Machines Corporation,Technology,Information Technology Services,NYQ,USD,248.4,234026172416,291905241088,942134390,22016017,4.02,0.025899999,0.00105,0.66611,36.568,13.16241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,133.66000366210938,111.85871887207031
JNJ,2025-12-31,2025,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYQ,USD,266.88,643153723392,670082203648,2409898597,21670595,3.32,0.01,0.00053,0.76728,35.284,12.285,94193000000.0,30256000000.0,63937000000.0,33552000000.0,25596000000.0,41055000000.0,21957544581.19763,32581000000.0,5777000000.0,0.177312,26804000000.0,26804000000.0,23676000000.0,971000000.0,2407939000.0,2429400000.0,11.131511,11.03,199210000000.0,55624000000.0,19709000000.0,20102000000.0,17178000000.0,14191000000.0,23169000000.0,54126000000.0,8495000000.0,8495000000.0,1388000000.0,,117666000000.0,63540000000.0,39438000000.0,39438000000.0,47933000000.0,0.0,,81544000000.0,81544000000.0,,1498000000.0,2407939000.0,24530000000.0,-5217000000.0,19313000000.0,7503000000.0,-12718000000.0,0.0,-5953000000.0,-5953000000.0,1354000000.0,-12381000000.0,23724000000.0,-14087000000.0,2025-12-31,206.9499969482422,203.6740264892578
JNJ,2024-12-31,2024,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYQ,USD,266.88,643153723392,670082203648,2409898597,21670595,3.32,0.01,0.00053,0.76728,35.284,12.285,88821000000.0,27471000000.0,61350000000.0,17442000000.0,21249000000.0,24781000000.0,20004453286.989872,16687000000.0,2621000000.0,0.157068,14066000000.0,14066000000.0,22869000000.0,755000000.0,2406922000.0,2429400000.0,5.843978,5.79,180104000000.0,55893000000.0,24105000000.0,24522000000.0,14842000000.0,12444000000.0,20518000000.0,50321000000.0,5983000000.0,5983000000.0,3772000000.0,,108614000000.0,58293000000.0,30651000000.0,30651000000.0,36634000000.0,0.0,,71490000000.0,71490000000.0,,5572000000.0,2406922000.0,24266000000.0,-6207000000.0,18059000000.0,7339000000.0,1837000000.0,0.0,-2432000000.0,-2432000000.0,1176000000.0,-11823000000.0,21937000000.0,-11886000000.0,2024-12-31,144.6199951171875,138.10325622558594
JNJ,2023-12-31,2023,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYQ,USD,266.88,643153723392,670082203648,2409898597,21670595,3.32,0.01,0.00053,0.76728,35.284,12.285,85159000000.0,26553000000.0,58606000000.0,15834000000.0,22009000000.0,23320000000.0,14035770000.0,15062000000.0,1736000000.0,0.115,35153000000.0,13326000000.0,21512000000.0,772000000.0,2407078000.0,2560400000.0,14.604014,13.72,167558000000.0,53495000000.0,21859000000.0,22927000000.0,14873000000.0,11181000000.0,19898000000.0,46282000000.0,3451000000.0,3451000000.0,2993000000.0,,98784000000.0,52502000000.0,25881000000.0,25881000000.0,29332000000.0,0.0,,68774000000.0,68774000000.0,153843000000.0,7213000000.0,2407078000.0,22791000000.0,-5013000000.0,17778000000.0,7486000000.0,2507000000.0,4241000000.0,-5054000000.0,-813000000.0,1162000000.0,-11770000000.0,21790000000.0,-24524000000.0,2023-12-29,156.74000549316406,145.0839080810547
JNJ,2022-12-31,2022,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYQ,USD,266.88,643153723392,670082203648,2409898597,21670595,3.32,0.01,0.00053,0.76728,35.284,12.285,79990000000.0,24596000000.0,55394000000.0,19635000000.0,21013000000.0,26605000000.0,17265068000.0,19359000000.0,2989000000.0,0.154,17941000000.0,16370000000.0,20246000000.0,276000000.0,2613597000.0,2663900000.0,6.862158,6.73,187378000000.0,55294000000.0,12889000000.0,22281000000.0,14039000000.0,10268000000.0,17982000000.0,55802000000.0,12756000000.0,12756000000.0,2220000000.0,,110574000000.0,54772000000.0,26886000000.0,26886000000.0,39642000000.0,0.0,,76804000000.0,76804000000.0,128345000000.0,-508000000.0,2613597000.0,21194000000.0,-4009000000.0,17185000000.0,6970000000.0,-4011000000.0,0.0,-6035000000.0,-6035000000.0,1138000000.0,-11682000000.0,16136000000.0,-8684000000.0,2022-12-30,176.64999389648438,158.69757080078125
JNJ,2021-12-31,2021,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYQ,USD,266.88,643153723392,670082203648,2409898597,21670595,3.32,0.01,0.00053,0.76728,35.284,12.285,,,,,,,,,,,,,20118000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,123060000000.0,,,,,,,,,,,,,,,2021-12-31,171.07000732421875,149.7501983642578
JPM,2025-12-31,2025,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,USD,353.62,939987828736,768638713856,2658186195,26537949,4.65,0.01,0.00391,0.75689006,133.007,24.98799,181847000000.0,,,,,,56238585577.51911,72595000000.0,15547000000.0,0.214161,57048000000.0,57048000000.0,60018000000.0,97898000000.0,2776500000.0,2781500000.0,20.05,20.02,4424900000000.0,,343338000000.0,,111599000000.0,,36244000000.0,,66012000000.0,66012000000.0,,,4062462000000.0,,433970000000.0,433970000000.0,499982000000.0,20045000000.0,,362438000000.0,342393000000.0,416055000000.0,,2696272576.0,-147782000000.0,,-147782000000.0,8821000000.0,-218801000000.0,3000000000.0,-34591000000.0,-31591000000.0,,-16625000000.0,120761000000.0,-108100000000.0,2025-12-31,322.2200012207031,317.70855712890625
JPM,2024-12-31,2024,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,USD,353.62,939987828736,768638713856,2658186195,26537949,4.65,0.01,0.00391,0.75689006,133.007,24.98799,169439000000.0,,,,,,53914403510.87492,75081000000.0,16610000000.0,0.221228,58471000000.0,58471000000.0,56331000000.0,101350000000.0,2873900000.0,2879000000.0,19.79,19.75,4002814000000.0,,469317000000.0,,101223000000.0,,32223000000.0,,52893000000.0,52893000000.0,,,3658056000000.0,,401418000000.0,401418000000.0,454311000000.0,20050000000.0,,344758000000.0,324708000000.0,376166000000.0,,2797620401.0,-42012000000.0,,-42012000000.0,7938000000.0,-114220000000.0,2500000000.0,-28680000000.0,-18830000000.0,,-14783000000.0,109915000000.0,-96605000000.0,2024-12-31,239.7100067138672,231.4541473388672
JPM,2023-12-31,2023,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,USD,353.62,939987828736,768638713856,2658186195,26537949,4.65,0.01,0.00391,0.75689006,133.007,24.98799,154952000000.0,,,,,,51386728000.0,61612000000.0,12060000000.0,0.196,49552000000.0,49552000000.0,51056000000.0,81321000000.0,2938600000.0,2943100000.0,16.25,16.23,3875393000000.0,,624151000000.0,,107363000000.0,,30157000000.0,,44712000000.0,44712000000.0,,,3547515000000.0,,391825000000.0,391825000000.0,436537000000.0,27404000000.0,,327878000000.0,300474000000.0,332901000000.0,,2876658594.0,12974000000.0,,12974000000.0,7512000000.0,-56168000000.0,0.0,-9824000000.0,-9824000000.0,,-13463000000.0,75417000000.0,-64880000000.0,2023-12-29,170.10000610351562,160.41107177734375
JPM,2022-12-31,2022,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,USD,353.62,939987828736,768638713856,2658186195,26537949,4.65,0.01,0.00391,0.75689006,133.007,24.98799,127727000000.0,,,,,,37147232000.0,46166000000.0,8490000000.0,0.184,37676000000.0,37676000000.0,45547000000.0,26097000000.0,2965800000.0,2970000000.0,12.1,12.09,3665743000000.0,,567234000000.0,,125189000000.0,,27734000000.0,,44027000000.0,44027000000.0,,,3373411000000.0,,295865000000.0,295865000000.0,339892000000.0,27404000000.0,,292332000000.0,264928000000.0,296456000000.0,,2934257801.0,107119000000.0,,107119000000.0,7051000000.0,32686000000.0,0.0,-10596000000.0,-3162000000.0,,-13562000000.0,78442000000.0,-45556000000.0,2022-12-30,134.10000610351562,122.80113983154297
JPM,2021-12-31,2021,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYQ,USD,353.62,939987828736,768638713856,2658186195,26537949,4.65,0.01,0.00391,0.75689006,133.007,24.98799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,158.35000610351562,140.5710906982422
KO,2025-12-31,2025,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,USD,88.7,381636083712,414487773184,4302549243,39287289,2.71,0.0092,0.098950006,0.68239,8.401,3.52638,47941000000.0,18397000000.0,29544000000.0,17652000000.0,14911000000.0,18702000000.0,13091397862.232779,15998000000.0,2861000000.0,0.178835,13107000000.0,13137000000.0,14521000000.0,1654000000.0,4303000000.0,4313000000.0,3.05,3.04,104816000000.0,31044000000.0,10270000000.0,15806000000.0,3038000000.0,4425000000.0,9613000000.0,21281000000.0,3373000000.0,3373000000.0,525000000.0,,70541000000.0,49260000000.0,42119000000.0,42119000000.0,45492000000.0,,2106000000.0,32169000000.0,32169000000.0,80382000000.0,9763000000.0,4301608845.0,7408000000.0,-2112000000.0,5296000000.0,1050000000.0,-7208000000.0,313000000.0,-746000000.0,-433000000.0,279000000.0,-8779000000.0,4980000000.0,-4967000000.0,2025-12-31,69.91000366210938,68.9871826171875
KO,2024-12-31,2024,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,NYQ,USD,88.7,381636083712,414487773184,4302549243,39287289,2.71,0.0092,0.098950006,0.68239,8.401,3.52638,47061000000.0,18324000000.0,28737000000.0,14742000000.0,14022000000.0,15817000000.0,12264237276.47868,13086000000.0,2437000000.0,0.18623,10631000000.0,10649000000.0,14582000000.0,1656000000.0,4309000000.0,4320000000.0,2.47,2.46,100549000000.0,25997000000.0,10828000000.0,14571000000.0,3569000000.0,4728000000.0,10303000000.0,25249000000.0,2147000000.0,2147000000.0,1387000000.0,,74177000000.0,48928000000.0,42375000000.0,42375000000.0,44522000000.0,,1516000000.0,24856000000.0,24856000000.0,76054000000.0,748000000.0,4302000000.0,6805000000.0,-2064000000.0,4741000000.0,1075000000.0,-6234000000.0,747000000.0,-1795000000.0,-1048000000.0,286000000.0,-8359000000.0,12061000000.0,-9533000000.0,2024-12-31,62.2599983215332,59.67747497558594
